id,cluster
363_Tori Kelly - Unbreakable Smile (Official Video)_clip4,-1
363_Tori Kelly - Unbreakable Smile (Official Video)_clip5,-1
363_Tori Kelly - Unbreakable Smile (Official Video)_clip6,-1
364_David Guetta - Without You LYRICS ft. Usher_clip0,-1
364_David Guetta - Without You LYRICS ft. Usher_clip1,-1
364_David Guetta - Without You LYRICS ft. Usher_clip2,-1
364_David Guetta - Without You LYRICS ft. Usher_clip3,-1
364_David Guetta - Without You LYRICS ft. Usher_clip4,-1
364_David Guetta - Without You LYRICS ft. Usher_clip5,-1
365_Break Up In A Small Town_clip0,-1
365_Break Up In A Small Town_clip1,-1
365_Break Up In A Small Town_clip2,-1
365_Break Up In A Small Town_clip3,-1
365_Break Up In A Small Town_clip4,-1
365_Break Up In A Small Town_clip5,-1
366_Better When I'm Dancin'_clip0,-1
366_Better When I'm Dancin'_clip1,-1
366_Better When I'm Dancin'_clip2,-1
366_Better When I'm Dancin'_clip3,-1
366_Better When I'm Dancin'_clip4,-1
"367_Ariana Grande - thank u, next (clean)_clip0",-1
"367_Ariana Grande - thank u, next (clean)_clip1",-1
"367_Ariana Grande - thank u, next (clean)_clip2",-1
"367_Ariana Grande - thank u, next (clean)_clip3",-1
"367_Ariana Grande - thank u, next (clean)_clip4",-1
"367_Ariana Grande - thank u, next (clean)_clip5",-1
368_Justin Bieber - The Feeling ft Halsey (Lyrics)_clip0,-1
368_Justin Bieber - The Feeling ft Halsey (Lyrics)_clip1,-1
368_Justin Bieber - The Feeling ft Halsey (Lyrics)_clip2,-1
368_Justin Bieber - The Feeling ft Halsey (Lyrics)_clip3,-1
368_Justin Bieber - The Feeling ft Halsey (Lyrics)_clip4,-1
368_Justin Bieber - The Feeling ft Halsey (Lyrics)_clip5,-1
368_Justin Bieber - The Feeling ft Halsey (Lyrics)_clip6,-1
369_MEGHAN TRAINOR - Good Mornin' (Official Video) ft. GARY TRAINOR_clip0,-1
369_MEGHAN TRAINOR - Good Mornin' (Official Video) ft. GARY TRAINOR_clip1,-1
369_MEGHAN TRAINOR - Good Mornin' (Official Video) ft. GARY TRAINOR_clip2,-1
369_MEGHAN TRAINOR - Good Mornin' (Official Video) ft. GARY TRAINOR_clip3,-1
369_MEGHAN TRAINOR - Good Mornin' (Official Video) ft. GARY TRAINOR_clip4,-1
369_MEGHAN TRAINOR - Good Mornin' (Official Video) ft. GARY TRAINOR_clip5,-1
370_Dan + Shay - 19 You + Me (Lyric Video)_clip0,-1
370_Dan + Shay - 19 You + Me (Lyric Video)_clip1,-1
370_Dan + Shay - 19 You + Me (Lyric Video)_clip2,-1
370_Dan + Shay - 19 You + Me (Lyric Video)_clip3,-1
370_Dan + Shay - 19 You + Me (Lyric Video)_clip4,-1
370_Dan + Shay - 19 You + Me (Lyric Video)_clip5,-1
371_Why Don't We - Cold In LA [Official Music Video]_clip0,-1
371_Why Don't We - Cold In LA [Official Music Video]_clip1,-1
371_Why Don't We - Cold In LA [Official Music Video]_clip2,-1
371_Why Don't We - Cold In LA [Official Music Video]_clip3,-1
371_Why Don't We - Cold In LA [Official Music Video]_clip4,-1
371_Why Don't We - Cold In LA [Official Music Video]_clip5,-1
372_Mr Almost - Meghan Trainor ft. Shy Carter (Lyrics)_clip0,-1
372_Mr Almost - Meghan Trainor ft. Shy Carter (Lyrics)_clip1,-1
372_Mr Almost - Meghan Trainor ft. Shy Carter (Lyrics)_clip2,-1
372_Mr Almost - Meghan Trainor ft. Shy Carter (Lyrics)_clip3,-1
372_Mr Almost - Meghan Trainor ft. Shy Carter (Lyrics)_clip4,-1
373_Lauv - Changes [Official Video]_clip0,-1
373_Lauv - Changes [Official Video]_clip1,-1
373_Lauv - Changes [Official Video]_clip2,-1
373_Lauv - Changes [Official Video]_clip3,-1
374_＂How Deep Is Your Love＂ - Bee Gees (Cover) ft. Brother Stone & The Get Down_clip0,-1
374_＂How Deep Is Your Love＂ - Bee Gees (Cover) ft. Brother Stone & The Get Down_clip1,-1
374_＂How Deep Is Your Love＂ - Bee Gees (Cover) ft. Brother Stone & The Get Down_clip2,-1
374_＂How Deep Is Your Love＂ - Bee Gees (Cover) ft. Brother Stone & The Get Down_clip3,-1
374_＂How Deep Is Your Love＂ - Bee Gees (Cover) ft. Brother Stone & The Get Down_clip4,-1
374_＂How Deep Is Your Love＂ - Bee Gees (Cover) ft. Brother Stone & The Get Down_clip5,-1
374_＂How Deep Is Your Love＂ - Bee Gees (Cover) ft. Brother Stone & The Get Down_clip6,-1
375_Khalid - Better (Lyrics)_clip0,-1
375_Khalid - Better (Lyrics)_clip1,-1
375_Khalid - Better (Lyrics)_clip2,-1
375_Khalid - Better (Lyrics)_clip3,-1
375_Khalid - Better (Lyrics)_clip4,-1
375_Khalid - Better (Lyrics)_clip5,-1
376_Meghan Trainor - Wave (Official Music Video) ft. Mike Sabath_clip0,-1
376_Meghan Trainor - Wave (Official Music Video) ft. Mike Sabath_clip1,-1
376_Meghan Trainor - Wave (Official Music Video) ft. Mike Sabath_clip2,-1
376_Meghan Trainor - Wave (Official Music Video) ft. Mike Sabath_clip3,-1
376_Meghan Trainor - Wave (Official Music Video) ft. Mike Sabath_clip4,-1
"377_Benny Blanco, Selena Gomez, J Balvin - I Can't Get Enough (Lyrics ⧸ Letra) Ft. Tainy_clip0",-1
"377_Benny Blanco, Selena Gomez, J Balvin - I Can't Get Enough (Lyrics ⧸ Letra) Ft. Tainy_clip1",-1
"377_Benny Blanco, Selena Gomez, J Balvin - I Can't Get Enough (Lyrics ⧸ Letra) Ft. Tainy_clip2",-1
"377_Benny Blanco, Selena Gomez, J Balvin - I Can't Get Enough (Lyrics ⧸ Letra) Ft. Tainy_clip3",-1
378_JoJo - When Love Hurts [Official Video]_clip0,-1
378_JoJo - When Love Hurts [Official Video]_clip1,-1
378_JoJo - When Love Hurts [Official Video]_clip2,-1
378_JoJo - When Love Hurts [Official Video]_clip3,-1
378_JoJo - When Love Hurts [Official Video]_clip4,-1
378_JoJo - When Love Hurts [Official Video]_clip5,-1
379_Dan + Shay - Nothin' Like You (Official Music Video)_clip0,-1
379_Dan + Shay - Nothin' Like You (Official Music Video)_clip1,-1
379_Dan + Shay - Nothin' Like You (Official Music Video)_clip2,-1
379_Dan + Shay - Nothin' Like You (Official Music Video)_clip3,-1
379_Dan + Shay - Nothin' Like You (Official Music Video)_clip4,-1
379_Dan + Shay - Nothin' Like You (Official Music Video)_clip5,-1
380_Imagine Dragons - Whatever It Takes (360 Version⧸Lyric Video)_clip0,-1
380_Imagine Dragons - Whatever It Takes (360 Version⧸Lyric Video)_clip1,-1
380_Imagine Dragons - Whatever It Takes (360 Version⧸Lyric Video)_clip2,-1
380_Imagine Dragons - Whatever It Takes (360 Version⧸Lyric Video)_clip3,-1
380_Imagine Dragons - Whatever It Takes (360 Version⧸Lyric Video)_clip4,-1
380_Imagine Dragons - Whatever It Takes (360 Version⧸Lyric Video)_clip5,-1
381_5 Seconds Of Summer - Easier (Lyrics)_clip0,-1
381_5 Seconds Of Summer - Easier (Lyrics)_clip1,-1
381_5 Seconds Of Summer - Easier (Lyrics)_clip2,-1
381_5 Seconds Of Summer - Easier (Lyrics)_clip3,-1
382_Believe_clip0,-1
382_Believe_clip1,-1
382_Believe_clip2,-1
382_Believe_clip3,-1
382_Believe_clip4,-1
382_Believe_clip5,-1
382_Believe_clip6,-1
383_Dan + Shay - Obsessed (Instant Grat Video)_clip0,-1
383_Dan + Shay - Obsessed (Instant Grat Video)_clip1,-1
383_Dan + Shay - Obsessed (Instant Grat Video)_clip2,-1
383_Dan + Shay - Obsessed (Instant Grat Video)_clip3,-1
383_Dan + Shay - Obsessed (Instant Grat Video)_clip4,-1
383_Dan + Shay - Obsessed (Instant Grat Video)_clip5,-1
383_Dan + Shay - Obsessed (Instant Grat Video)_clip6,-1
383_Dan + Shay - Obsessed (Instant Grat Video)_clip7,-1
383_Dan + Shay - Obsessed (Instant Grat Video)_clip8,-1
384_John Splithoff - Sing To You (Official Audio)_clip0,-1
384_John Splithoff - Sing To You (Official Audio)_clip1,-1
384_John Splithoff - Sing To You (Official Audio)_clip2,-1
384_John Splithoff - Sing To You (Official Audio)_clip3,-1
384_John Splithoff - Sing To You (Official Audio)_clip4,-1
384_John Splithoff - Sing To You (Official Audio)_clip5,-1
385_Dan + Shay - Keeping Score feat. Kelly Clarkson (Icon Video)_clip0,-1
385_Dan + Shay - Keeping Score feat. Kelly Clarkson (Icon Video)_clip1,-1
385_Dan + Shay - Keeping Score feat. Kelly Clarkson (Icon Video)_clip2,-1
385_Dan + Shay - Keeping Score feat. Kelly Clarkson (Icon Video)_clip3,-1
385_Dan + Shay - Keeping Score feat. Kelly Clarkson (Icon Video)_clip4,-1
385_Dan + Shay - Keeping Score feat. Kelly Clarkson (Icon Video)_clip5,-1
386_Miranda Lambert - It All Comes Out in the Wash (Official Video)_clip0,-1
386_Miranda Lambert - It All Comes Out in the Wash (Official Video)_clip1,-1
386_Miranda Lambert - It All Comes Out in the Wash (Official Video)_clip2,-1
386_Miranda Lambert - It All Comes Out in the Wash (Official Video)_clip3,-1
386_Miranda Lambert - It All Comes Out in the Wash (Official Video)_clip4,-1
386_Miranda Lambert - It All Comes Out in the Wash (Official Video)_clip5,-1
387_The Wanted - All Time Low_clip0,-1
387_The Wanted - All Time Low_clip1,-1
387_The Wanted - All Time Low_clip2,-1
387_The Wanted - All Time Low_clip3,-1
387_The Wanted - All Time Low_clip4,-1
387_The Wanted - All Time Low_clip5,-1
388_Katy Perry - Never Really Over (Lyrics)_clip0,-1
388_Katy Perry - Never Really Over (Lyrics)_clip1,-1
388_Katy Perry - Never Really Over (Lyrics)_clip2,-1
388_Katy Perry - Never Really Over (Lyrics)_clip3,-1
388_Katy Perry - Never Really Over (Lyrics)_clip4,-1
388_Katy Perry - Never Really Over (Lyrics)_clip5,-1
389_Most Girls_clip0,-1
389_Most Girls_clip1,-1
389_Most Girls_clip2,-1
389_Most Girls_clip3,-1
389_Most Girls_clip4,-1
389_Most Girls_clip5,-1
390_Dan + Shay - Alone Together (Neon Video)_clip0,-1
390_Dan + Shay - Alone Together (Neon Video)_clip1,-1
390_Dan + Shay - Alone Together (Neon Video)_clip2,-1
390_Dan + Shay - Alone Together (Neon Video)_clip3,-1
390_Dan + Shay - Alone Together (Neon Video)_clip4,-1
"391_Mark Ronson, Camila Cabello - Find U Again (Lyrics)_clip0",-1
"391_Mark Ronson, Camila Cabello - Find U Again (Lyrics)_clip1",-1
"391_Mark Ronson, Camila Cabello - Find U Again (Lyrics)_clip2",-1
"391_Mark Ronson, Camila Cabello - Find U Again (Lyrics)_clip3",-1
"391_Mark Ronson, Camila Cabello - Find U Again (Lyrics)_clip4",-1
392_I Choose (From The Netflix Original Film The Willoughbys ⧸ Official Lyric Video)_clip0,-1
392_I Choose (From The Netflix Original Film The Willoughbys ⧸ Official Lyric Video)_clip1,-1
392_I Choose (From The Netflix Original Film The Willoughbys ⧸ Official Lyric Video)_clip2,-1
392_I Choose (From The Netflix Original Film The Willoughbys ⧸ Official Lyric Video)_clip3,-1
392_I Choose (From The Netflix Original Film The Willoughbys ⧸ Official Lyric Video)_clip4,-1
392_I Choose (From The Netflix Original Film The Willoughbys ⧸ Official Lyric Video)_clip5,-1
393_HRVY - Told You So (Official Video)_clip0,-1
393_HRVY - Told You So (Official Video)_clip1,-1
393_HRVY - Told You So (Official Video)_clip2,-1
393_HRVY - Told You So (Official Video)_clip3,-1
393_HRVY - Told You So (Official Video)_clip4,-1
394_Scars To Your Beautiful - Allessia Cara｜｜ Lyrics (Ingles& Sub.Español)_clip0,-1
394_Scars To Your Beautiful - Allessia Cara｜｜ Lyrics (Ingles& Sub.Español)_clip1,-1
394_Scars To Your Beautiful - Allessia Cara｜｜ Lyrics (Ingles& Sub.Español)_clip2,-1
394_Scars To Your Beautiful - Allessia Cara｜｜ Lyrics (Ingles& Sub.Español)_clip3,-1
394_Scars To Your Beautiful - Allessia Cara｜｜ Lyrics (Ingles& Sub.Español)_clip4,-1
394_Scars To Your Beautiful - Allessia Cara｜｜ Lyrics (Ingles& Sub.Español)_clip5,-1
394_Scars To Your Beautiful - Allessia Cara｜｜ Lyrics (Ingles& Sub.Español)_clip6,-1
395_Wake me Up - Avicii - Tradução (Legendado em Português - BR)_clip0,-1
395_Wake me Up - Avicii - Tradução (Legendado em Português - BR)_clip1,-1
395_Wake me Up - Avicii - Tradução (Legendado em Português - BR)_clip2,-1
395_Wake me Up - Avicii - Tradução (Legendado em Português - BR)_clip3,-1
395_Wake me Up - Avicii - Tradução (Legendado em Português - BR)_clip4,-1
395_Wake me Up - Avicii - Tradução (Legendado em Português - BR)_clip5,-1
395_Wake me Up - Avicii - Tradução (Legendado em Português - BR)_clip6,-1
396_Jaafar Jackson - Got Me Singing_clip0,-1
396_Jaafar Jackson - Got Me Singing_clip1,-1
396_Jaafar Jackson - Got Me Singing_clip2,-1
396_Jaafar Jackson - Got Me Singing_clip3,-1
396_Jaafar Jackson - Got Me Singing_clip4,-1
396_Jaafar Jackson - Got Me Singing_clip5,-1
396_Jaafar Jackson - Got Me Singing_clip6,-1
396_Jaafar Jackson - Got Me Singing_clip7,-1
396_Jaafar Jackson - Got Me Singing_clip8,-1
396_Jaafar Jackson - Got Me Singing_clip9,-1
397_Kacey Musgraves - High Horse (Official Music Video)_clip0,-1
397_Kacey Musgraves - High Horse (Official Music Video)_clip1,-1
397_Kacey Musgraves - High Horse (Official Music Video)_clip2,-1
397_Kacey Musgraves - High Horse (Official Music Video)_clip3,-1
397_Kacey Musgraves - High Horse (Official Music Video)_clip4,-1
397_Kacey Musgraves - High Horse (Official Music Video)_clip5,-1
397_Kacey Musgraves - High Horse (Official Music Video)_clip6,-1
399_Piano - Ariana Grande [AUDIO HD]_clip0,-1
399_Piano - Ariana Grande [AUDIO HD]_clip1,-1
399_Piano - Ariana Grande [AUDIO HD]_clip2,-1
399_Piano - Ariana Grande [AUDIO HD]_clip3,-1
399_Piano - Ariana Grande [AUDIO HD]_clip4,-1
399_Piano - Ariana Grande [AUDIO HD]_clip5,-1
399_Piano - Ariana Grande [AUDIO HD]_clip6,-1
400_Gwen Stefani - Make Me Like You (Audio)_clip0,-1
400_Gwen Stefani - Make Me Like You (Audio)_clip1,-1
400_Gwen Stefani - Make Me Like You (Audio)_clip2,-1
400_Gwen Stefani - Make Me Like You (Audio)_clip3,-1
400_Gwen Stefani - Make Me Like You (Audio)_clip4,-1
400_Gwen Stefani - Make Me Like You (Audio)_clip5,-1
401_Zara Larsson - Invisible (from the Netflix Film Klaus) (Official Music Video)_clip0,-1
401_Zara Larsson - Invisible (from the Netflix Film Klaus) (Official Music Video)_clip1,-1
401_Zara Larsson - Invisible (from the Netflix Film Klaus) (Official Music Video)_clip2,-1
401_Zara Larsson - Invisible (from the Netflix Film Klaus) (Official Music Video)_clip3,-1
401_Zara Larsson - Invisible (from the Netflix Film Klaus) (Official Music Video)_clip4,-1
402_Katy Perry - Firework (Lyric Video)_clip0,-1
402_Katy Perry - Firework (Lyric Video)_clip1,-1
402_Katy Perry - Firework (Lyric Video)_clip2,-1
402_Katy Perry - Firework (Lyric Video)_clip3,-1
402_Katy Perry - Firework (Lyric Video)_clip4,-1
402_Katy Perry - Firework (Lyric Video)_clip5,-1
403_You Rock My World (Radio Edit)_clip0,-1
403_You Rock My World (Radio Edit)_clip1,-1
403_You Rock My World (Radio Edit)_clip2,-1
403_You Rock My World (Radio Edit)_clip3,-1
403_You Rock My World (Radio Edit)_clip4,-1
403_You Rock My World (Radio Edit)_clip5,-1
403_You Rock My World (Radio Edit)_clip6,-1
403_You Rock My World (Radio Edit)_clip7,-1
"404_Kaskade, Meghan Trainor - With You (Official Video)_clip0",-1
"404_Kaskade, Meghan Trainor - With You (Official Video)_clip1",-1
"404_Kaskade, Meghan Trainor - With You (Official Video)_clip2",-1
"404_Kaskade, Meghan Trainor - With You (Official Video)_clip3",-1
"404_Kaskade, Meghan Trainor - With You (Official Video)_clip4",-1
405_Dan + Shay - Show You Off (Official Audio)_clip0,-1
405_Dan + Shay - Show You Off (Official Audio)_clip1,-1
405_Dan + Shay - Show You Off (Official Audio)_clip2,-1
405_Dan + Shay - Show You Off (Official Audio)_clip3,-1
405_Dan + Shay - Show You Off (Official Audio)_clip4,-1
408_Michael Bublé Ft. Kelly Rowland - How Deep is Your Love (With Lyrics)(HD)_clip0,-1
408_Michael Bublé Ft. Kelly Rowland - How Deep is Your Love (With Lyrics)(HD)_clip1,-1
408_Michael Bublé Ft. Kelly Rowland - How Deep is Your Love (With Lyrics)(HD)_clip2,-1
408_Michael Bublé Ft. Kelly Rowland - How Deep is Your Love (With Lyrics)(HD)_clip3,-1
408_Michael Bublé Ft. Kelly Rowland - How Deep is Your Love (With Lyrics)(HD)_clip4,-1
408_Michael Bublé Ft. Kelly Rowland - How Deep is Your Love (With Lyrics)(HD)_clip5,-1
408_Michael Bublé Ft. Kelly Rowland - How Deep is Your Love (With Lyrics)(HD)_clip6,-1
408_Michael Bublé Ft. Kelly Rowland - How Deep is Your Love (With Lyrics)(HD)_clip7,-1
409_If I Ain't Got You (Piano & Vocal Version)_clip0,-1
409_If I Ain't Got You (Piano & Vocal Version)_clip1,-1
409_If I Ain't Got You (Piano & Vocal Version)_clip2,-1
409_If I Ain't Got You (Piano & Vocal Version)_clip3,-1
409_If I Ain't Got You (Piano & Vocal Version)_clip4,-1
409_If I Ain't Got You (Piano & Vocal Version)_clip5,-1
409_If I Ain't Got You (Piano & Vocal Version)_clip6,-1
410_Somebody To Love Justin Bieber Lyrics_clip0,-1
410_Somebody To Love Justin Bieber Lyrics_clip1,-1
410_Somebody To Love Justin Bieber Lyrics_clip2,-1
410_Somebody To Love Justin Bieber Lyrics_clip3,-1
410_Somebody To Love Justin Bieber Lyrics_clip4,-1
410_Somebody To Love Justin Bieber Lyrics_clip5,-1
411_Dua Lipa - Physical (Lyrics)_clip0,-1
411_Dua Lipa - Physical (Lyrics)_clip1,-1
411_Dua Lipa - Physical (Lyrics)_clip2,-1
411_Dua Lipa - Physical (Lyrics)_clip3,-1
411_Dua Lipa - Physical (Lyrics)_clip4,-1
412_Kelly Clarkson - Broken & Beautiful (from the movie UglyDolls) [Official Lyric Video]_clip0,-1
412_Kelly Clarkson - Broken & Beautiful (from the movie UglyDolls) [Official Lyric Video]_clip1,-1
412_Kelly Clarkson - Broken & Beautiful (from the movie UglyDolls) [Official Lyric Video]_clip2,-1
412_Kelly Clarkson - Broken & Beautiful (from the movie UglyDolls) [Official Lyric Video]_clip3,-1
412_Kelly Clarkson - Broken & Beautiful (from the movie UglyDolls) [Official Lyric Video]_clip4,-1
412_Kelly Clarkson - Broken & Beautiful (from the movie UglyDolls) [Official Lyric Video]_clip5,-1
413_Jason Aldean - You Make It Easy (Ep 3) (Music Video)_clip0,-1
413_Jason Aldean - You Make It Easy (Ep 3) (Music Video)_clip1,-1
413_Jason Aldean - You Make It Easy (Ep 3) (Music Video)_clip2,-1
413_Jason Aldean - You Make It Easy (Ep 3) (Music Video)_clip3,-1
413_Jason Aldean - You Make It Easy (Ep 3) (Music Video)_clip4,-1
413_Jason Aldean - You Make It Easy (Ep 3) (Music Video)_clip5,-1
413_Jason Aldean - You Make It Easy (Ep 3) (Music Video)_clip6,-1
413_Jason Aldean - You Make It Easy (Ep 3) (Music Video)_clip7,-1
413_Jason Aldean - You Make It Easy (Ep 3) (Music Video)_clip8,-1
414_Sabrina Carpenter - Exhale_clip0,-1
414_Sabrina Carpenter - Exhale_clip1,-1
414_Sabrina Carpenter - Exhale_clip2,-1
414_Sabrina Carpenter - Exhale_clip3,-1
416_I Want You To Know - Zedd (feat. Selena Gomez) [Lyrics]_clip0,-1
416_I Want You To Know - Zedd (feat. Selena Gomez) [Lyrics]_clip1,-1
416_I Want You To Know - Zedd (feat. Selena Gomez) [Lyrics]_clip2,-1
416_I Want You To Know - Zedd (feat. Selena Gomez) [Lyrics]_clip3,-1
416_I Want You To Know - Zedd (feat. Selena Gomez) [Lyrics]_clip4,-1
416_I Want You To Know - Zedd (feat. Selena Gomez) [Lyrics]_clip5,-1
416_I Want You To Know - Zedd (feat. Selena Gomez) [Lyrics]_clip6,-1
417_Lauv - Tattoos Together (Lyrics)_clip0,-1
417_Lauv - Tattoos Together (Lyrics)_clip1,-1
417_Lauv - Tattoos Together (Lyrics)_clip2,-1
417_Lauv - Tattoos Together (Lyrics)_clip3,-1
417_Lauv - Tattoos Together (Lyrics)_clip4,-1
418_Meghan Trainor - Genetics (Lyric Video) ft. Pussycat Dolls_clip0,-1
418_Meghan Trainor - Genetics (Lyric Video) ft. Pussycat Dolls_clip1,-1
418_Meghan Trainor - Genetics (Lyric Video) ft. Pussycat Dolls_clip2,-1
418_Meghan Trainor - Genetics (Lyric Video) ft. Pussycat Dolls_clip3,-1
418_Meghan Trainor - Genetics (Lyric Video) ft. Pussycat Dolls_clip4,-1
419_Khalid - Location (clean)_clip0,-1
419_Khalid - Location (clean)_clip1,-1
419_Khalid - Location (clean)_clip2,-1
419_Khalid - Location (clean)_clip3,-1
419_Khalid - Location (clean)_clip4,-1
419_Khalid - Location (clean)_clip5,-1
420_Love Lies (Clean Edit) - Khalid & Normani_clip0,-1
420_Love Lies (Clean Edit) - Khalid & Normani_clip1,-1
420_Love Lies (Clean Edit) - Khalid & Normani_clip2,-1
420_Love Lies (Clean Edit) - Khalid & Normani_clip3,-1
420_Love Lies (Clean Edit) - Khalid & Normani_clip4,-1
420_Love Lies (Clean Edit) - Khalid & Normani_clip5,-1
421_Surfaces - Keep It Gold (Official Music Video)_clip0,-1
421_Surfaces - Keep It Gold (Official Music Video)_clip1,-1
421_Surfaces - Keep It Gold (Official Music Video)_clip2,-1
421_Surfaces - Keep It Gold (Official Music Video)_clip3,-1
421_Surfaces - Keep It Gold (Official Music Video)_clip4,-1
421_Surfaces - Keep It Gold (Official Music Video)_clip5,-1
421_Surfaces - Keep It Gold (Official Music Video)_clip6,-1
422_Ester Dean - Take You To Rio Lyrics HD_clip0,-1
422_Ester Dean - Take You To Rio Lyrics HD_clip1,-1
422_Ester Dean - Take You To Rio Lyrics HD_clip2,-1
422_Ester Dean - Take You To Rio Lyrics HD_clip3,-1
422_Ester Dean - Take You To Rio Lyrics HD_clip4,-1
422_Ester Dean - Take You To Rio Lyrics HD_clip5,-1
423_JoJo - Andre [Official Music Video]_clip0,-1
423_JoJo - Andre [Official Music Video]_clip1,-1
423_JoJo - Andre [Official Music Video]_clip2,-1
